buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,ASHOKA WHITEOAK ICAV - ASHOKA WHITEOAK INDIA OPPORTUNITIES FUND,04-Aug-2026,Meesho Limited,615600,,MEESHO,186
BUY,ASHOKA WHITEOAK ICAV-ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND,04-Aug-2026,Meesho Limited,1568600,,MEESHO,186
BUY,AXIS MUTUAL FUND,04-Aug-2026,Meesho Limited,10650800,,MEESHO,186
BUY,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,04-Aug-2026,Meesho Limited,5300000,,MEESHO,186
BUY,BNP PARIBAS FINANCIAL MARKETS,04-Aug-2026,Meesho Limited,4100000,,MEESHO,186
BUY,DENDANA INVESTMENTS MAURITIUS LIMITED,04-Aug-2026,Meesho Limited,68100,,MEESHO,186
BUY,DENDANA INVESTMENTS MAURITIUS LIMITED,04-Aug-2026,Meesho Limited,294804,,MEESHO,186
BUY,EASTSPRING INVESTMENTS - ASIA OPPORTUNITIES EQUITY FUND,04-Aug-2026,Meesho Limited,500667,,MEESHO,186
BUY,EDELWEISS MUTUAL FUND,04-Aug-2026,Meesho Limited,2602000,,MEESHO,186
BUY,FACTORY MUTUAL INSURANCE COMPANY,04-Aug-2026,Meesho Limited,110000,,MEESHO,186
BUY,FGTFEBP:FIAM EMERGING MARKETS OPPORTUNITIES COMMINGLED POOL,04-Aug-2026,Meesho Limited,1017300,,MEESHO,186
BUY,FIDELITY CENT INVST PORT LLC FIDELITY EMERGING MARKETS EQUITY CENTRAL FUND,04-Aug-2026,Meesho Limited,368900,,MEESHO,186
BUY,FIDELITY EMERGING MARKETS EQUITY MULTI-ASSET BASE FUND,04-Aug-2026,Meesho Limited,90000,,MEESHO,186
BUY,FIDELITY EMERGING MARKETS OPPORTUNITIES INSTITUTIONAL TRUST,04-Aug-2026,Meesho Limited,96800,,MEESHO,186
BUY,SUNDARAM MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,275000,,PAYTM,1367.8
BUY,NATIONAL PENSION SYSTEM (NPS) TRUST,04-Aug-2026,One 97 Communications Ltd,3020000,,PAYTM,1367.8
BUY,SOCIAL PROTECTION FUND,04-Aug-2026,One 97 Communications Ltd,22235,,PAYTM,1367.8
BUY,NRSGVCC,04-Aug-2026,One 97 Communications Ltd,856000,,PAYTM,1367.8
BUY,NORDEA 1 SICAV,04-Aug-2026,One 97 Communications Ltd,155648,,PAYTM,1367.8
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,04-Aug-2026,One 97 Communications Ltd,545000,,PAYTM,1367.8
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,04-Aug-2026,One 97 Communications Ltd,225000,,PAYTM,1367.8
BUY,MANULIFE PROVIDENT FUNDS UNIT TRUST SERIES - MANULIFE INDIA EQUITY FUND,04-Aug-2026,One 97 Communications Ltd,4447,,PAYTM,1367.8
BUY,MANULIFE GLOBAL FUND INDIA EQUITY FUND,04-Aug-2026,One 97 Communications Ltd,133413,,PAYTM,1367.8
BUY,MAHINDRA MANULIFE MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,550257,,PAYTM,1367.8
BUY,KOTAK MAHINDRA MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,183000,,PAYTM,1367.8
BUY,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,04-Aug-2026,One 97 Communications Ltd,1510000,,PAYTM,1367.8
BUY,GOLDMAN SACHS BANK EUROPE SE,04-Aug-2026,One 97 Communications Ltd,425000,,PAYTM,1367.8
BUY,GHISALLO MASTER FUND LP,04-Aug-2026,One 97 Communications Ltd,856000,,PAYTM,1367.8
BUY,FRANKLIN TEMPLETON MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,470000,,PAYTM,1367.8
BUY,EDELWEISS MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,340000,,PAYTM,1367.8
BUY,BNP PARIBAS FINANCIAL MARKETS,04-Aug-2026,One 97 Communications Ltd,740000,,PAYTM,1367.8
BUY,AXIS MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,2700000,,PAYTM,1367.8
BUY,SUSQUEHANNA PACIFIC PTY LTD,04-Aug-2026,One 97 Communications Ltd,183000,,PAYTM,1367.8
BUY,TATA MUTUAL FUND,04-Aug-2026,One 97 Communications Ltd,620000,,PAYTM,1367.8
BUY,SOCIETE GENERALE,04-Aug-2026,One 97 Communications Ltd,1086000,,PAYTM,1367.8
BUY,SUNDARAM MUTUAL FUND,04-Aug-2026,Poonawalla Fincorp Ltd,1870750,,POONAWALLA,473.5
BUY,HDFC LIFE INSURANCE COMPANY LIMITED,04-Aug-2026,Poonawalla Fincorp Ltd,730000,,POONAWALLA,473.5
BUY,HELIOS MUTUAL FUND,04-Aug-2026,Poonawalla Fincorp Ltd,1580000,,POONAWALLA,473.5
BUY,MORGAN STANLEY ASIA SINGAPORE PTE,04-Aug-2026,Poonawalla Fincorp Ltd,528000,,POONAWALLA,473.5
BUY,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,04-Aug-2026,Sudeep Pharma Limited,1176472,,SUDEEPPHRM,850
BUY,LYPTUS PUNCH-CARD FUND,04-Aug-2026,Zota Health Care Limited,219000,,ZOTA,1241
SELL,ARDOUR INVESTMENT HOLDING LTD,04-Aug-2026,Adani Power Limited,124800000,,ADANIPOWER,210.5
SELL,ARYAMAN FAMILY TRUST,04-Aug-2026,Bajaj Auto Limited,25000,,BAJAJ-AUTO,11600
SELL,ELEVATION CAPITAL V LIMITED,04-Aug-2026,Meesho Limited,52400000,,MEESHO,186
SELL,PEAK XV PARTNERS INVESTMENTS V,04-Aug-2026,Meesho Limited,52400000,,MEESHO,186
SELL,ELEVATION CAPITAL V LIMITED,04-Aug-2026,One 97 Communications Ltd,1020257,,PAYTM,1367.8
SELL,SAIF III MAURITIUS COMPANY LIMITED,04-Aug-2026,One 97 Communications Ltd,9743362,,PAYTM,1367.8
SELL,SAIF PARTNERS INDIA IV LIMITED,04-Aug-2026,One 97 Communications Ltd,4136381,,PAYTM,1367.8
SELL,PFL EMPLOYEE WELFARE TRUST,04-Aug-2026,Poonawalla Fincorp Ltd,4708750,,POONAWALLA,473.5
SELL,NUVAMA CROSSOVER OPPORTUNITIES FUND - SERIES III,04-Aug-2026,Sudeep Pharma Limited,614112,,SUDEEPPHRM,850
SELL,NUVAMA CROSSOVER OPPORTUNITIES FUND - SERIES IIIA,04-Aug-2026,Sudeep Pharma Limited,562360,,SUDEEPPHRM,850
SELL,VALIANT INDIA OPPORTUNITIES LTD.,04-Aug-2026,Zota Health Care Limited,219000,,ZOTA,1241
